# file...... R5-12.27-4_reg_output.csv
# date...... Thu Jul 07 15:48:57 2016
# user...... gridlabd
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:14:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:15:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:16:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:17:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:18:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:19:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:20:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:21:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:22:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:23:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:24:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:25:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:26:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:27:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:28:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:29:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:30:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:31:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:32:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:33:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:34:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:35:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:36:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:37:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:38:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:39:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:40:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:41:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:42:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:43:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:44:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:45:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:46:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:47:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:48:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:49:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:50:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:51:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:52:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:53:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:54:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:55:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:56:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:57:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:58:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
2000-01-01 00:59:00 EST,6,6,6,+3.21986e+006,+1.67961e+006,+3.21261e+006,+1.16353e+006,+3.32454e+006,+1.7347e+006,+9.75701e+006,+4.57784e+006
